pais_nombre,provincia_nombre,ciudad_nombre,territorio_key
España,Valencia/València,Alaquàs,cf1e656268bdae47ec758da6a9dd8307
España,Valladolid,Medina del Campo,d08c6972dfe99dc25c89174d955c595f
España,Madrid,Daganzo de Arriba,d0ec4a6a22e715dd542cd6c9db383960
España,Tarragona,Vandellòs i l'Hospitalet de l'Infant,0ddb0508ac3191b658634d7374b2d257
España,Cantabria,El Astillero,62d759fd2b3799472cf969138cc66661
España,Asturias,Cangas del Narcea,3013a5cf4d4dfe90a2fa1b10c42a6810
España,Madrid,San Lorenzo de El Escorial,300f33cbaee455606d57eadccf7ef544
España,Girona,Quart,f4ff839a0ba34ba871341818654a2ab0
España,Guipúzcoa/Gipuzkoa,Lezo,d809b54e275224f1fd13eba479e0281a
España,Valencia/València,Rafelbuñol/Rafelbunyol,ab23f785331fe4a8ce46ec44b38591d0
España,Ciudad Real,Manzanares,dbeeb65a02ad3b21d9dcbcff7d1fad58
España,Madrid,Moralzarzal,c34460e306848f2358ac8a2c8af2083f
España,Navarra,Villamayor de Monjardín,a1bf7437ee0a5960470399c7fe059ce2
España,Barcelona,Castellgalí,2b9fdee489e5eb8d26038df869e56ddb
España,Ciudad Real,Membrilla,5e74e8e73364995e13490ea6e346d791
España,Murcia,Lorquí,c2aff57ffd659cf4bf97025a444960cc
España,Álava/Araba,Laudio/Llodio,48e58f5d52ac432592870897021403c9
España,Barcelona,Cubelles,85ed729d4c57d972c957277ced64b9fa
España,Guipúzcoa/Gipuzkoa,Legazpi,14042d9831b75e50f13fe8730d291a72
España,Barcelona,El Papiol,e2869743073c39ffdc938454539c41fa
España,La Rioja,Entrena,7ab48a173bfe36556116cf5981826be3
España,Valencia/València,Sollana,9b9fe51948bdb4aa1dc17a5536abb143
España,Sevilla,Alcalá del Río,b10a6941f2a814afe25ee2e458ca696c
España,Tarragona,Alió,3d58f696eeda3c6d2267b35847f33c28
España,Tarragona,Roda de Barà,3c9752cfef1d355c8e0de90347f37420
España,Guipúzcoa/Gipuzkoa,Ibarra,5ea867324a2c2aec28e55ee0ce6de621
España,Álava/Araba,Salvatierra/Agurain,119a245446281901e8cb7e71770eab58
España,Lugo,Monforte de Lemos,937dc64f4b5bd72fc51eb3ef045c88c6
España,Barcelona,L'Ametlla del Vallès,b4bc5e17e72ef5b2a922aec0853ca38d
España,Girona,Besalú,a4b72292403d6f3d6f54658a12dd9fad
España,Huelva,Moguer,39c71b3bef73f3b91004a32bf28b75e0
España,Murcia,San Javier,ad05a483541b64c3a02a8c8a29bc2b47
España,A Coruña,Carballo,11101377c7ba6f51f1fe9de9883bbb7d
España,Cantabria,Cabezón de la Sal,a16348f97a8bd60350e87f79d92d3b31
España,Lleida,Bellver de Cerdanya,dddda9a6e1c57bee913f2472f4c87caf
España,Toledo,Yuncler,d2cf9aff00963a6d89ba677eeca11be9
España,Valencia/València,Puig,1d31211bdb641a59b6338832c5b3de67
España,Pontevedra,Mos,f06acefa6fd4bda63738e3d2f632244f
España,Granada,Nevada,8fd1846dd496e8872f223008ca769c0f
España,Alicante/Alacant,Rojales,90363f5c080e7006890b7a37490d2e81
España,Guadalajara,Marchamalo,40b1b79f179170215b7b6c6553151428
España,Pontevedra,Gondomar,3c20386167f2feb6bde5e59898cc98da
España,Pontevedra,Poio,bd8d932cfa5b882676c7715fb2ef01cc
España,Barcelona,Tordera,d2466f64861f206ebca641313f0c6337
España,Cádiz,Medina-Sidonia,f964234817d797be50784f216317cfcf
España,Teruel,La Iglesuela del Cid,3fcb8bebf0bfa586e095aea90b4eb201
España,Toledo,Olías del Rey,165f06e37dac934086350ffef393ee7b
España,Santa Cruz de Tenerife,San Sebastián de la Gomera,30951be149803d69f1012c09a4c45559
España,Salamanca,Santa Marta de Tormes,b94ad33484735a5c6282bb3db69b25a0
España,Ourense,San Cibrao Das Viñas,5af4ee2ea03610a9301b408bd3720cec
España,Tarragona,L'Arboç,25cf1e99e00a022864fa3af66f8f06f5
España,Girona,Ribes de Freser,7420bd8a9408be150e8902fc79951341
España,Toledo,Novés,56944f51825b2fea7da9d7bc5a387f2c
España,Alicante/Alacant,El Campello,73fc861a0e6311b79dfac6f8616eddf1
España,Santa Cruz de Tenerife,Valverde,833afc5dc505086d667e27fc5c56b2c0
España,Girona,Sant Feliu de Buixalleu,3d5fbb6560867ae5ea0e2b6acb313da1
España,Castellón/Castelló,Oropesa del Mar/Orpesa,351d40adfe50962320d6d569e632bb9c
España,Cantabria,Los Corrales de Buelna,abf3fffc7ebf56fa1e2ba17f5c93857e
España,Valencia/València,Ontinyent,88304bbeb8a92c172b3aaeba5b61e3e0
España,Sevilla,Marchena,7287ecd6dfc83a0ca6f5668dd3d6eb64
España,A Coruña,Ames,d332cfe7174515b86f6a140083884bac
España,Valencia/València,Massanassa,2c42936a6bd0832dee182f9119150b84
España,Salamanca,Béjar,34e54f54e5fc3a392f1cac020b3fecbc
España,Girona,Celrà,adab202545c874766c2ad2f6d28c4d3a
España,Santa Cruz de Tenerife,Santa Cruz de la Palma,675b004d494886fcfe4afa3e6f537cc4
España,Girona,Palamós,e6e2edd503e93a27f0ad3a553a97ad59
España,Vizcaya/Bizkaia,Murueta,fdd46380a9f5133d827ae0d57c1564a5
España,Tarragona,Montbrió del Camp,f55fc34ce5083a75e2d86494b2aa6e60
España,Segovia,Cuéllar,f4a2511999c31dc2e371ac02db041686
España,Sevilla,San Juan de Aznalfarache,bd5bd474bd4a07a1c78eff599d55e690
España,Zamora,Toro,1ed01c72bf9a2b452d6092793a6320c9
España,Guipúzcoa/Gipuzkoa,Usurbil,07de231e4c0e3cd4451c09a9cbeffba2
España,Girona,Campdevànol,eb1e9c8c2b588fe7031ccadfd2ce5117
España,Cantabria,Bárcena de Cicero,2009f93678de66471f7c21518b597456
España,Valladolid,Íscar,5c08132a4d529ab1320fe3dd123a4c7f
España,Asturias,Langreo,969ab05930437eac6868f8f664a233d4
España,Málaga,Benahavís,1dfc40284b9e2b0e62415678af0cd793
España,Castellón/Castelló,Betxí,279e64397b76e980f9d02f5609ce36d9
España,La Rioja,Arrúbal,ba96adb0448b4db3e2f59cf789f82389
España,Tarragona,Roquetes,036aca7c0e723f5940124f7dd38a956b
España,Islas Baleares/Illes Balears,Sant Llorenç Des Cardassar,4424d14c9f3c370a0887c82f9cc1e520
España,Asturias,Sariego,c14276ec8d7e88eaee3bb30f1fccdce4
España,Girona,Sarrià de Ter,9e32aec10a0dab71b1dea592478095af
España,Almería,Pulpí,1c25381a17599f15428ff82bbd8485ea
España,Burgos,Saldaña de Burgos,4c8e3edac5fa996566e0e58ca6239649
España,Vizcaya/Bizkaia,Etxebarri,e3a4d588bf09a937519fd19d144c60ce
España,Guipúzcoa/Gipuzkoa,Beasain,399d3a86ad7610907319ab126ff3bc6d
España,Valencia/València,Burjassot,93bbc01be4f005e01bde4d089a5a1922
España,Vizcaya/Bizkaia,Sondika,2ebe7e7d14de879019fed4edd8c3cb56
España,Alicante/Alacant,Petrer,93009ce8080ae91db213bd725f7df7c3
España,Palencia,Valle de Cerrato,2af7298f1adbba78130cd3e4e6e99d00
España,Álava/Araba,Zuia,b42359919c2b48d9c6030aeca0f3392b
España,Huesca,Sariñena,37aa1f69367a97a8469b4e28b951a67d
España,Barcelona,Cabrils,f03befdb834d3a97e36fc0b2c5d40371
España,Guipúzcoa/Gipuzkoa,Ordizia,30c71403e1a715a53cbac326106d0702
España,Islas Baleares/Illes Balears,Santanyí,16ffa9758c028957043d94f83babe71f
España,Guipúzcoa/Gipuzkoa,Bergara,f8dae9dee024840d1a5b4d7a2516256d
España,Islas Baleares/Illes Balears,Felanitx,de90e2c7bb6cb1e35672f491a26f3447
España,Toledo,Seseña,5329d1b6d82501e15542d7fe296bd3dc
España,Almería,Huércal de Almería,293aa5adc9f06d3c5e6d51368984578f
España,Cantabria,Val de San Vicente,7254bd91d9947eb0105009777355b5a3
España,Tarragona,La Pobla de Montornès,e6dd13ff349455eb230665ed76cadabc
España,Pontevedra,Nigrán,630c38aa4dafbe56cd8945c0894d958d
España,Cádiz,Puerto Real,bf1e279d08897fc0353cb3bd12715598
España,Madrid,Meco,858645e7ed210822da84843120656599
España,Girona,Campllong,8d69fa6e8a8308fb13ef04f68a573dcf
España,Alicante/Alacant,Elda,53a3f5b85721041a8fb2a77e2d58af86
España,Tarragona,Calafell,51ef2e6cdf9216d03d3d7a7d89f279b5
España,A Coruña,Carral,08ef27631d14ff65a1d5b9ba1aefa460
España,Barcelona,Vallirana,a944c27877fa760be87c1b9d6bab4c20
España,Girona,Amer,a07af6bc86de9d4d89cb2be23dbf8e8d
España,Madrid,Brunete,547af850b6a9256b9dbe0557b2dae135
España,Navarra,Beriáin,a00ad10e1ab3ce31d7231928e482bc43
España,Valencia/València,Bellreguard,d83e70db41498fb41018a1a8a9f12761
España,Sevilla,Valencina de la Concepción,abfe42f6658574335c1046835c4c1237
España,Valencia/València,Alginet,2ddc73fa9983cdce6b04e52abedd6c99
España,Pontevedra,As Neves,33092e61cb236de9167f61b8ba232b2a
España,La Rioja,Ezcaray,51e504a2b8b273dda31d466a2fe81d65
España,Albacete,Chinchilla de Monte-Aragón,5c02a029a27bde34909d6dfffa2b36b8
España,Barcelona,Matadepera,d9c9183c5663dc388967c77ddaddf3af
España,Soria,Medinaceli,ccc5bec3e05dce57f0fafb58a99377b0
España,Tarragona,La Riera de Gaià,16a371c34d10fa5075d963cd0333510c
España,Ávila,Cebreros,70f005941adf6b24ece9b37a48fc25c1
España,Valencia/València,Paiporta,e98aa65931ec7b92bfff66fdda9e847f
España,Lleida,Fondarella,e8d9a4541e1384457e6ac4aa9ebcc00d
España,Pontevedra,Meaño,b0c7b2edfb71558097471f4c92be273d
España,Barcelona,La Llagosta,148435ab81aeed57c6d20550973ad096
España,Toledo,Orgaz,c6eb813c85d9bdaf55f7c8e4528c08b4
España,Barcelona,Sant Pere de Vilamajor,a56ac97da3c3d28b2273c199424c390c
España,Toledo,Noblejas,e033205be0b1f1a1b38fa5cd49d5c946
España,Barcelona,Avinyó,6a11004320b1b82984e528efed253fe4
España,Castellón/Castelló,Nules,5aa710bc8f34d1e5316400d1396af4e8
España,Guadalajara,Sigüenza,b9b436e6a662fe63b129678f07a27218
España,Alicante/Alacant,Beniarbeig,8db299c0e1b49d0df293adcf5191d2cc
España,Girona,La Cellera de Ter,7a0810f90d5b49908e5e12e6fdfc9380
España,Madrid,Velilla de San Antonio,0c2e06017d1809138e5c4d6b8ae0ed1b
España,Huesca,Panticosa,43030bc6241cd8c3127597a2a7cb7273
España,Vizcaya/Bizkaia,Derio,782fbfec8a686577e339fe1015e6c239
España,Valencia/València,Canals,ddc85b3b5a4b1478c2c0edd0454c2e3a
España,Lugo,Castro de Rei,e8cf1d9c1a2296c4bd1b40c6d00d2b3f
España,Alicante/Alacant,Algorfa,a3a84fa6456c6b049f2cba62ec85c904
España,Pontevedra,Redondela,cc537a95b2a4b5f686d03e33755ffcca
España,Madrid,Colmenar Viejo,779f6ed6e575b80eaf3fcb92a2461266
España,Barcelona,Sant Joan de Vilatorrada,ca2b2d29f30a9f3678dfab4ca925b354
España,Castellón/Castelló,Alquerías del Niño Perdido,4e86957a6fea9f176e46f4690785680b
España,A Coruña,Toques,d606a52c4c273b49774642d94c80fe10
España,Cáceres,Peraleda de la Mata,91ff7405eba5b7965116ae30322232de
España,Albacete,Balazote,5aee29bdad90a73dedf786827fd91ef1
España,Toledo,Ocaña,27f3a006eb38941d08c0d4bcc77b6b3b
España,Girona,Sant Joan les Fonts,d979ed8a766ac82b349e11432269499a
España,Sevilla,Gerena,a0dd81b6abd5ee3c7820e4d3ffde762e
España,A Coruña,Coirós,eafd7016931755c07ec5f5081f9da045
España,Vizcaya/Bizkaia,Abanto y Ciérvana-Abanto Zierbena,113b2eaf9ed21a8f0fdb721f3b60939d
España,Barcelona,Torelló,9b70b5f060e9175b01be3f15d300648d
España,Castellón/Castelló,Almenara,52b6860da5322ac69d88019fcb30408f
España,Madrid,El Escorial,70fbf6ed1669569a1066f9765b87b6ca
España,Navarra,Azagra,54854a552245affb0f653a87dab10814
España,Madrid,Villalbilla,f5f926dd1f5e49167251b3ddb2d3172b
España,Guipúzcoa/Gipuzkoa,Mendaro,b7163b917ef112da9237ee408f38178a
España,Guadalajara,Quer,585c0999273a0fb85f016407c7cf974a
España,Tarragona,L'Ametlla de Mar,a0dd163d77dd3fae181ce16933b385cd
España,Barcelona,Santa Margarida i Els Monjos,4a7ada6f6e7c402475f0485cddba1fcf
España,Murcia,Fuente Álamo de Murcia,3311114fc55df0011edb563068b56a41
España,Valladolid,Aldeamayor de San Martín,8f6243f60433823f299f5f9008f23c56
España,A Coruña,Betanzos,ba430604bb9757d4fabafaf34349c0d8
España,Islas Baleares/Illes Balears,Ferreries,0aa39edeb25fa054185f7a7e483965a9
España,Girona,Riudarenes,3d55a2d697e32fa7effe1be3a7a969dc
España,Girona,Fornells de la Selva,b12f7699dec9a2f66a9eae00e25b73bc
España,Álava/Araba,Legutiano,a1cfd36e6cb428a20c266b993d7d76a4
España,Alicante/Alacant,Ibi,3013c88b986032865ca0c2f54d15da21
España,Girona,Les Planes d'Hostoles,1a50e89134782b502181a8461452690f
España,Vizcaya/Bizkaia,Ugao-Miraballes,93f1c6f84f5449834efcd69cba1a6c8a
España,Ourense,Ribadavia,e6980905ee581678e06196992d912ee1
España,Tarragona,Prades,82248ff3bddd860335c95c58ba56dc4f
España,Tarragona,La Pobla de Mafumet,b2a5745f1b7116b8a7a49793f5987548
España,Cantabria,Limpias,d21ba7befeeab3f8ffd5049b53be549f
España,Madrid,Navalcarnero,c7ef28f1e42d8df8a3076d2033e0c0e2
España,Valencia/València,Guadassuar,fbf07c0e59e2fa27e5e6e313b5aa1953
España,Barcelona,Navàs,3f13ae417dcf0eca2aab9eed4b42af94
España,Cáceres,Plasencia,bf9110cd9b6bbe6f5731bbf8f568e3b8
España,Barcelona,La Pobla de Lillet,0743517f8706aa27dd0ee3a6278b0b23
España,Madrid,Collado Mediano,3fbb3dc54a95c5eb5559bc4a6893c2d0
España,Sevilla,Coria del Río,f72fe7c585ed9868a1167305c750cbd6
España,Girona,Sant Pere Pescador,6bcc95f59673745a388a4d140a3a7943
España,Almería,Vélez-Rubio,b2bd85866d7256eeaec36df6715881ef
España,Álava/Araba,Alegría-Dulantzi,4eff573a93aa06f3a372b9b29eb18dcb
España,Islas Baleares/Illes Balears,Selva,74e4547c90fdb7cab0d8beb30645e6f0
España,Huesca,Grañén,66519a8fe64ae6670ed408729813fa93
España,Barcelona,Prats de Lluçanès,543c73f6e96bdafd42aadee6ffd3fdc8
España,Valencia/València,Mogente/Moixent,a22647981b3acb6be3e3e55e8bd30942
España,Lleida,La Pobla de Segur,662e7ee2c49805a29331e6b749de3cbd
España,Sevilla,Santiponce,33aff1d10ded3fecfa60d843f5869f60
España,Valencia/València,Beniparrell,f07779d739e7b99df532a7958cc00a99
España,Zaragoza,El Burgo de Ebro,031f45d5d20b8583a6e88d08954917ab
España,Las Palmas,Santa María de Guía de Gran Canaria,418e71c3227adb7292bcc3a4e34df55c
España,Albacete,Hellín,e8be87ed1b1029bb4c28c01fda81d749
España,Alicante/Alacant,Mutxamel,97b59a815e845b6525d6a4f444f04486
España,Vizcaya/Bizkaia,Berriz,9d7ad820b375298a862f47d42079aee5
España,Girona,Flaçà,8187a9b412e0cf4cae6c51a8165f5896
España,Pontevedra,Ribadumia,66214a7e1796325afd391de675dea799
España,Barcelona,Avià,3bf28ca3fefb5d3d0234a98b4d822a4c
España,Salamanca,Valverdón,820c2cfb87fa39e90a4ea58f314552b3
España,Vizcaya/Bizkaia,Valle de Trápaga-Trapagaran,72e0d67d6a08058105a633539f9ee589
España,Teruel,Monreal del Campo,8657cbef1353b2911dd6f1b0bc1350f0
España,Cantabria,Laredo,e658c0c7ba8e58029ba9d4cfb357d674
España,Guipúzcoa/Gipuzkoa,Eskoriatza,4285c3e7298210ee6dac3412963a575b
España,Salamanca,Guijuelo,a2f0e7bbeeabcfb0c185bc4bd69f7221
España,Sevilla,El Saucejo,feaa79df0c7d3602947dce856e19e8bd
España,Lleida,Alpicat,2880462bf938425d972ff76c68bc5519
España,Málaga,Fuente de Piedra,902955ea441e004ba608f9af992e837c
España,Girona,Cassà de la Selva,70e0cf169eba3f335786728a8260fe37
España,Tarragona,Bellvei,64b4f4d6a93efcf2034571f45c8d0366
España,Castellón/Castelló,La Vall d'Uixó,da450c2c639057cd709ffa34f8e16531
España,Islas Baleares/Illes Balears,Sóller,9e040430f7f028cfd48986a725113359
España,Burgos,Briviesca,ed94748aad38104bd41e6eec9d078345
España,Ciudad Real,La Solana,15a52c19cc229f622d51bc039a459bf1
España,Girona,Navata,a78781a58328f8f64b069b38a047a3a6
Portugal,Santarém,Serra,f095a9005e92592bbc0c285fb0920326
España,Tarragona,Alcanar,bdb57fcbe5b272c872afdfc87d8bc72b
España,Barcelona,Santa Maria de Palautordera,5dc39aa7c8f1294c22bd02051466260c
España,Lleida,Les Borges Blanques,432ae9246bdddda870bcdcbd4bdbe22c
España,Ourense,O Pereiro de Aguiar,ac737924215d5b6c49cf29a3f214b47c
España,Zaragoza,La Almunia de Doña Godina,745c086bca405ff113730b102f40a4ad
España,Teruel,Valderrobres,ee653e53e004ed7e3212f59600fd2bca
España,Zaragoza,Figueruelas,eb7c4148b4f1750c5e25c3ec8b9638b1
España,Barcelona,Òdena,931cb1222c42ed9d0eeeb0b1e1b44e3b
España,Lleida,Anglesola,41a3ac768b9fc1727d0e1a0926cbf15a
España,Badajoz,San Vicente de Alcántara,165c7d5fbfaa8a02e29d976485a8deae
España,Murcia,Mula,641ce0656cec64252b87dc021939f9d5
España,Vizcaya/Bizkaia,Balmaseda,73ed2988d64e657d51531b8bd3fa85f2
España,Tarragona,Albinyana,56c2bfa0caa80aa2c1067a9640e15a57
España,Málaga,Coín,113755ec5d20d926295c3a905d5dec57
España,Madrid,Parla,69be6401b23037684008dbde067743e8
Italia,[Piamonte] Novara,Arona,6025836a0af330ccf707f0290607b1cf
España,Barcelona,Teià,4389c0a6867e06e1698513b4ffa62561
España,Burgos,Valdorros,3deae17e689e97748d89affdf5d98f67
España,Cuenca,Tarancón,7a965b034cba4a059795bdbbae27d889
España,Albacete,Caudete,f3d7ce58a3d36de5d7c2d92b9c0665e2
España,Valencia/València,Quartell,517a391893b16ece2e39ebca6ff40383
España,Madrid,Soto del Real,0aa897bb8613b0725f0ff1c868763294
España,Vizcaya/Bizkaia,Gordexola,29680a1631fd52bdbd1a9c11b2c13899
España,Guadalajara,El Casar,c3ca870da20582512840a1688f781c03
España,Barcelona,Sant Llorenç d'Hortons,1491c7cbe8d889406fe31768cb8c2997
España,Islas Baleares/Illes Balears,Deyá,e3be0810740fa13b29372b38ae4754d9
España,Zaragoza,Épila,95d23c2f65c692bdeac32b8ea9b913a4
España,Lleida,Naut Aran,4e3270f09e233482524f16cd5eacdcc8
España,Toledo,Consuegra,3a15d2fab3ad4a2716007f9f616ea4fe
España,Barcelona,La Granada,a290ff9716b927b04941a7c3deba3f24
España,Madrid,Hoyo de Manzanares,bcef8d7cc593dae5e7cae919a670f967
España,Navarra,Ollo,8d6c2811a2d112e5b4f6a779bc6ee434
España,Barcelona,Vilanova del Vallès,d185cf66348fc62571a3f863b538020d
España,Navarra,Corella,a2a0ec3bbd8f55d9be243016d2795c53
España,Palencia,Villamuriel de Cerrato,0c7ea239127cffd98af1d59a7a8a4c3a
España,Madrid,El Molar,5a0375bfa9cc17aab11ff4a2b2788600
España,Tarragona,Llorenç del Penedès,89e482711da5873415d11d07d7f26ffc
España,Castellón/Castelló,Burriana,5098dd423f5fc07145ffefa8876ec9e3
España,Navarra,Baztan,78ccc5dff542a3cb0498a0c372c11e51
España,Barcelona,La Pobla de Claramunt,c7f45cfa1c076743e9a9881099eda620
España,Zaragoza,Gallur,7dc4945e0aff52c86b62cc885ebcbdcc
España,Alicante/Alacant,L'Alfàs del Pi,507cf18c655dc0cadc47db08e42a9757
España,Valladolid,La Seca,f4a9e3afec49902953a47e525e65b505
España,Burgos,Coruña del Conde,31cfe949c4b577a79765d09b5553d97d
España,Huesca,Velilla de Cinca,7fddaad72594589efd6fe68cf4d3ecd1
España,Guipúzcoa/Gipuzkoa,Lazkao,1b14ab9c06662f911504107940574f0c
España,Segovia,El Espinar,c02e2a2f9a61335984266f2b957db27e
España,A Coruña,Oleiros,544550381fd3b0d1d3837f11b61fd3be
España,Cuenca,Belinchón,d5c2f459089254565f7a854505916065
España,Sevilla,Bormujos,1fe5eec34b321c7663ef656b079d5c10
España,Zaragoza,Muel,2272205f4119407c853fbf96f09c8c25
España,Alicante/Alacant,Muro de Alcoy,f1dab97bbaccd94b3f7d07da37b69a82
España,Alicante/Alacant,Benissa,285b1dce3b6ab93d68447b627cb8fd38
España,Valladolid,Quintanilla de Onésimo,9785578cb3b0efee230b9095e78af313
España,Asturias,Carreño,86f2862d61ae6a8716dd72f2c058c236
España,Almería,Antas,1fcfda0af61cfeefd99ab085737805a1
España,Tarragona,Falset,237515bca26b60944d11041420f9d0c8
España,Barcelona,Fogars de la Selva,361749bf6e32c7f59daac47a2cee3428
España,Toledo,Gálvez,a7c711f22762a6dce02738fecc6e286d
España,Islas Baleares/Illes Balears,Inca,bb085f218032b64251301f6fde9f0a63
España,Granada,Motril,db5b6f4376d9ef0cb2d6b7f3d1707478
España,Lleida,Bellpuig,b3c75a73ce25bd1879b4157b8f77ab07
España,Vizcaya/Bizkaia,Mallabia,0fac2e0002f0fc237a8ccd74d9794229
España,Barcelona,Sant Salvador de Guardiola,fa3d2343cc36458b86f664f756bff192
España,Zaragoza,Alfajarín,19dbfd765282df9cce4b714cc92fb34f
España,Valencia/València,Xirivella,4eca32580cf90fcb38abe28fe5963468
España,Murcia,Archena,b8c5f9bcf8d26a3ed4f28fa8fed4afc3
España,Islas Baleares/Illes Balears,Santa Eugènia,577186e812c46c124713d5f11ad13174
España,Vizcaya/Bizkaia,Sestao,bc345ed4d2b723bab96c3cc61b188da6
España,Valencia/València,Chiva,de8788a1acadaa64e312ac314090b191
España,Sevilla,Gelves,d1cfb27c3c72e7c9a9b629b97a676536
España,Sevilla,Brenes,86951193d4fdf3566be3a4c1f053e0cf
España,Alicante/Alacant,Altea,a0ef90b468a82c7bffad4e692de2cd14
España,Toledo,Alameda de la Sagra,40b7c55fb7e5480f380fef51bced08ab
España,Cádiz,La Línea de la Concepción,dfd58d97ae746602b73fec9367b0e81a
España,Barcelona,Premià de Dalt,1eeef728197fb3ebf8282454763de4b2
España,Castellón/Castelló,La Vilavella,41966c3588926caa1ebde25a236dbe31
España,Madrid,Chinchón,cc00b5d5acc61deb39a528683253d67b
España,Toledo,Corral de Almaguer,d67f838e3f38088bd3f3df51a8c07b59
España,Murcia,Beniel,9c8ea863d34545e87085cb52d90f76b7
España,Girona,Cabanes,d000880add0d91f755b90ebcdd9b85e1
España,Albacete,Tarazona de la Mancha,614cb91ebaa487633aba9ccdd151ea58
España,Barcelona,Montgat,6dcfa307d2b4da50b48af5012fe682aa
España,Lugo,A Pastoriza,fbd4ec96e5699330275f7be3560a8c92
España,Pontevedra,Ponte Caldelas,ca1469ad1bc4b6700090555c596cfdec
España,Barcelona,Olesa de Bonesvalls,ef8556b2eb59151e4a1b4f0fdd7d517a
España,Barcelona,Sant Andreu de Llavaneres,1f5902a8f62c19c8e3ef85f389f8cb9a
España,Guipúzcoa/Gipuzkoa,Elgeta,f8b6ecd873f2366d500f1646818690a9
España,Segovia,Coca,a6daf61dc0f8019d64e11463d78ef351
España,Navarra,Yesa,c37df6cc6b6ab23dd1d1b0152e4b1f10
España,Valencia/València,Catadau,e2a75e1e3d104b3b7e17d1e82c471f34
España,Girona,Llers,fce3ee147244a76805477262bbdc6161
España,Alicante/Alacant,San Isidro,453651f93d6c810bb107e8899900eaa8
España,Valencia/València,Atzeneta d'Albaida,f054da52a73e2250b51a33ec05b7075c
España,Toledo,Esquivias,29acf7d6f2171b77bc6454aaa17f38ec
España,Cádiz,San Fernando,c5665020f83734cd77a5a83ed5357be5
España,Sevilla,Espartinas,d12c18c915d188d3151127d6e48b0842
España,Madrid,La Cabrera,488afc960c0f913dfb384aabcf0bce49
España,Salamanca,Villares de la Reina,ce3eabe870a588c1d36097587e3542cc
España,Guipúzcoa/Gipuzkoa,Olaberria,860b457587cf1427ec1842b312094517
España,Santa Cruz de Tenerife,El Rosario,479c7065dff6fbd7d7495a2a7ad8ace6
España,Las Palmas,Santa Lucía de Tirajana,83eb7424778a4a47c62d823d2badb75f
España,Valencia/València,Benifaió,41e9a1bb526f6621ded4ce135d91ad00
España,Zaragoza,Cadrete,29386498c3df89852e5aaf58c6265673
España,Badajoz,Don Benito,97f40342c04448af5813d7eb285773a6
España,Toledo,Villaseca de la Sagra,820601077507be4221349cf5eb5bb5a9
España,Granada,Loja,f0c016ae6d3e3ccfdcf6580f42e13c64
España,Sevilla,Salteras,3c4f92fe69fbd80b640d87094da24b32
España,Lleida,Castell de Mur,cb3070e3cd26840bb845e94f79f508e5
España,Zaragoza,Nuévalos,53b68f77b14d3869b2cd5c5eccb63b31
España,Valencia/València,Benissoda,72d60ad8211d8ab69a36ce768c99c749
España,Ávila,Las Navas del Marqués,f673f5ce3e12081b6f2e79ea2999fcf2
España,A Coruña,Teo,86e3c7ef1180082383b70b8401b1516c
España,Zaragoza,Daroca,8d7ca23fef50e78e82add805d16b764e
España,Pontevedra,Lalín,db2377440d44663b445d4b8efeff8711
España,Barcelona,Puig-Reig,e8cfb9de24a55f40b5d59f6cd06dcfd0
España,Vizcaya/Bizkaia,Bermeo,2d3152a5a84663e5e1292876a2a77867
España,Barcelona,Argentona,f16818b08ba74ced92c09d543b5fe03c
España,Las Palmas,Ingenio,9e4c9bbf65b1866f80d7727712f239a4
España,Almería,Mojácar,e8761d45f17cb06fc99a3f09cf0ad557
España,Toledo,Villacañas,f5b582a04f868ebdcecf3b3353a37954
España,Sevilla,Écija,bd0267b36ba8a95530a30b93f3870c7b
España,Cantabria,Piélagos,f67d2438c9675d43cbb7fad44dc52759
España,Toledo,Oropesa,52526d2e899c624d3e1076de053ddcbf
España,Valencia/València,Miramar,408fff67a5345a5fa992032e2a82d7cb
España,Valladolid,Laguna de Duero,ac611cb6b519f318e5be293786f1a23b
España,Cantabria,Santoña,76d52e70ca05c1962ad94c4da5bca365
España,Vizcaya/Bizkaia,Arrigorriaga,5488328adb4ca2bfb50588d5d1302242
España,Barcelona,Taradell,3bcabe7133c1638d932b1a7929588fab
España,Barcelona,Sant Quintí de Mediona,62b52b8c29915bba288dba524e3a396e
España,Zamora,Benavente,7e18edf5c0971ac6349fbe2de7a5d45d
España,Almería,Vícar,2bfd6c5db61cd95ae79d0b0c04caf9c5
España,Alicante/Alacant,Calpe/Calp,88d04691d6547bc2fae246f1a868f0f9
España,Guipúzcoa/Gipuzkoa,Zestoa,a31607950eec6451c1866abcd6534e54
España,Cantabria,San Vicente de la Barquera,86b1aede2e6766d63a4aaa7cc86bd927
España,A Coruña,Muros,2f007a816203d232c73bf1bb77401d2b
España,Alicante/Alacant,Dolores,3207043b347f61b2cf82546c5f265f6d
España,Jaén,Bailén,1ac7330dea124a9e9f5af48c9cc2a0e2
España,Barcelona,Sant Julià de Vilatorta,1d9707b8afbe9188e0eb2aa85510aa9a
España,Lleida,Vielha e Mijaran,dd74c15c997c17616ebe177c14544bd0
España,Vizcaya/Bizkaia,Sukarrieta,194d840f250ff3bc2be4490cde78840e
España,Valencia/València,Masalavés,d788fc19be3fc583504f2d0b705102cc
España,Asturias,Colunga,8fea3bf816e70832955b0922f3400913
España,Madrid,Alpedrete,645ae2d2a60cf8c38340e72d455b98eb
